danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,genres,genre
0.654,0.8,2,-4.743,1,0.0343,4.35e-05,0.000352,0.0882,0.84,144.006,audio_features,2BvuIKbuHI3cfFeTYarKji,spotify:track:2BvuIKbuHI3cfFeTYarKji,https://api.spotify.com/v1/tracks/2BvuIKbuHI3cfFeTYarKji,https://api.spotify.com/v1/audio-analysis/2BvuIKbuHI3cfFeTYarKji,186955,4,Ninguém É de Ninguém,"['mpb', 'baile pop', 'brazilian rock', 'rock gaucho']",mpb
0.65,0.877,0,-4.03,1,0.0329,0.00905,1.15e-06,0.294,0.787,121.986,audio_features,0RlvZoIzkQdr5VucJGFEPH,spotify:track:0RlvZoIzkQdr5VucJGFEPH,https://api.spotify.com/v1/tracks/0RlvZoIzkQdr5VucJGFEPH,https://api.spotify.com/v1/audio-analysis/0RlvZoIzkQdr5VucJGFEPH,314893,4,Noite Inteira,"['mpb', 'baile pop', 'brazilian rock', 'rock gaucho']",mpb
0.652,0.611,11,-7.117,0,0.0342,0.867,0.000111,0.324,0.748,123.508,audio_features,3qxOR4Y5Qx3b4eC0b0owe1,spotify:track:3qxOR4Y5Qx3b4eC0b0owe1,https://api.spotify.com/v1/tracks/3qxOR4Y5Qx3b4eC0b0owe1,https://api.spotify.com/v1/audio-analysis/3qxOR4Y5Qx3b4eC0b0owe1,166684,4,Bicho Solto,"['mpb', 'baile pop', 'brazilian rock', 'rock gaucho']",mpb
0.335,0.559,4,-5.554,1,0.0283,0.202,0.011,0.114,0.123,59.704,audio_features,6xokpeOZkBhvtlFAdsiIt8,spotify:track:6xokpeOZkBhvtlFAdsiIt8,https://api.spotify.com/v1/tracks/6xokpeOZkBhvtlFAdsiIt8,https://api.spotify.com/v1/audio-analysis/6xokpeOZkBhvtlFAdsiIt8,230089,4,Motor,"['mpb', 'baile pop', 'brazilian rock', 'rock gaucho']",mpb
0.0,0.224,6,-12.766,1,0.0,0.0227,0.0,0.0,0.0,0.0,audio_features,6FlbNmDRJjIwyau2hArSPL,spotify:track:6FlbNmDRJjIwyau2hArSPL,https://api.spotify.com/v1/tracks/6FlbNmDRJjIwyau2hArSPL,https://api.spotify.com/v1/audio-analysis/6FlbNmDRJjIwyau2hArSPL,4286,0,Saudade (Vinheta),"['mpb', 'baile pop', 'brazilian rock', 'rock gaucho']",mpb
0.649,0.899,2,-4.737,1,0.0887,0.00531,0.0,0.128,0.388,135.957,audio_features,6BYA4svtumypd2sYonGCIJ,spotify:track:6BYA4svtumypd2sYonGCIJ,https://api.spotify.com/v1/tracks/6BYA4svtumypd2sYonGCIJ,https://api.spotify.com/v1/audio-analysis/6BYA4svtumypd2sYonGCIJ,200490,4,Roda,"['mangue bit', 'mpb', 'baile pop', 'rock gaucho', 'nova mpb', 'brazilian indie', 'brazilian rock', 'pop nacional']",mangue bit
0.0,0.159,8,-13.126,1,0.0,0.254,0.0,0.0,0.0,0.0,audio_features,6UypDhH0vW2O92QCCFClDs,spotify:track:6UypDhH0vW2O92QCCFClDs,https://api.spotify.com/v1/tracks/6UypDhH0vW2O92QCCFClDs,https://api.spotify.com/v1/audio-analysis/6UypDhH0vW2O92QCCFClDs,3855,0,Azul (Vinheta),"['mpb', 'baile pop', 'brazilian rock', 'rock gaucho']",mpb
0.633,0.763,4,-5.225,0,0.0328,0.014,0.00424,0.0998,0.702,113.848,audio_features,5LfJ5SXnVtomqINXJadueo,spotify:track:5LfJ5SXnVtomqINXJadueo,https://api.spotify.com/v1/tracks/5LfJ5SXnVtomqINXJadueo,https://api.spotify.com/v1/audio-analysis/5LfJ5SXnVtomqINXJadueo,226845,4,Bahia Blues,"['mpb', 'baile pop', 'brazilian rock', 'rock gaucho']",mpb
0.669,0.84,6,-5.0,0,0.0341,0.0228,0.00026,0.154,0.868,146.034,audio_features,7BSVS5JCV9XViO1LTTIFGN,spotify:track:7BSVS5JCV9XViO1LTTIFGN,https://api.spotify.com/v1/tracks/7BSVS5JCV9XViO1LTTIFGN,https://api.spotify.com/v1/audio-analysis/7BSVS5JCV9XViO1LTTIFGN,231502,4,Te Conecta,"['mpb', 'baile pop', 'brazilian rock', 'rock gaucho']",mpb
0.529,0.721,6,-5.449,0,0.127,0.0299,0.0,0.401,0.8,170.133,audio_features,3Ynyb9SA4tsSFPWRXlKOMP,spotify:track:3Ynyb9SA4tsSFPWRXlKOMP,https://api.spotify.com/v1/tracks/3Ynyb9SA4tsSFPWRXlKOMP,https://api.spotify.com/v1/audio-analysis/3Ynyb9SA4tsSFPWRXlKOMP,216236,4,Redimir,"['mpb', 'baile pop', 'brazilian rock', 'rock gaucho']",mpb
0.579,0.774,6,-4.893,1,0.0281,0.00315,2.96e-05,0.15,0.593,82.005,audio_features,2dHceV5zuEZVOWf2Qh3rFy,spotify:track:2dHceV5zuEZVOWf2Qh3rFy,https://api.spotify.com/v1/tracks/2dHceV5zuEZVOWf2Qh3rFy,https://api.spotify.com/v1/audio-analysis/2dHceV5zuEZVOWf2Qh3rFy,223028,4,Para o Grande Amor,"['mpb', 'baile pop', 'brazilian rock', 'rock gaucho']",mpb
0.565,0.866,11,-5.323,0,0.0362,0.00126,1.44e-05,0.132,0.202,120.022,audio_features,60kX85bvmuc0iAYM6ULufL,spotify:track:60kX85bvmuc0iAYM6ULufL,https://api.spotify.com/v1/tracks/60kX85bvmuc0iAYM6ULufL,https://api.spotify.com/v1/audio-analysis/60kX85bvmuc0iAYM6ULufL,246122,4,Submersa,"['mpb', 'baile pop', 'brazilian rock', 'rock gaucho']",mpb
0.472,0.599,5,-6.171,1,0.0451,0.0243,0.000335,0.126,0.468,120.083,audio_features,1CvdZgAPsUrGkNm9qGAtym,spotify:track:1CvdZgAPsUrGkNm9qGAtym,https://api.spotify.com/v1/tracks/1CvdZgAPsUrGkNm9qGAtym,https://api.spotify.com/v1/audio-analysis/1CvdZgAPsUrGkNm9qGAtym,341860,4,Sol Quadrado,"['musica popular paraense', 'mpb', 'baile pop', 'rock gaucho', 'nova mpb', 'brazilian rock']",musica popular paraense
0.698,0.715,10,-5.058,0,0.0382,0.208,0.0,0.109,0.403,96.036,audio_features,1V3FaAOYea3Hxw5SYvi8tl,spotify:track:1V3FaAOYea3Hxw5SYvi8tl,https://api.spotify.com/v1/tracks/1V3FaAOYea3Hxw5SYvi8tl,https://api.spotify.com/v1/audio-analysis/1V3FaAOYea3Hxw5SYvi8tl,294649,4,Contramão,"['r&b brasileiro', 'brazilian hip hop', 'mpb', 'baile pop', 'rock gaucho', 'nova mpb', 'trap brasileiro', 'brazilian rock']",r&b brasileiro
0.635,0.926,1,-2.687,0,0.03,0.0161,0.0,0.0999,0.336,95.97,audio_features,57wrj5gmY8aZA4YBmqfitc,spotify:track:57wrj5gmY8aZA4YBmqfitc,https://api.spotify.com/v1/tracks/57wrj5gmY8aZA4YBmqfitc,https://api.spotify.com/v1/audio-analysis/57wrj5gmY8aZA4YBmqfitc,212720,4,Teto de Vidro,"['mpb', 'baile pop', 'brazilian rock', 'rock gaucho']",mpb
0.564,0.499,11,-8.886,0,0.0254,0.0195,0.0,0.298,0.364,106.052,audio_features,1cc0kyZrheNxOYPn3VoVEH,spotify:track:1cc0kyZrheNxOYPn3VoVEH,https://api.spotify.com/v1/tracks/1cc0kyZrheNxOYPn3VoVEH,https://api.spotify.com/v1/audio-analysis/1cc0kyZrheNxOYPn3VoVEH,222040,4,Na Sua Estante,"['mpb', 'baile pop', 'brazilian rock', 'rock gaucho']",mpb
0.578,0.62,2,-5.837,1,0.0249,0.00577,0.0,0.104,0.426,88.114,audio_features,2iUxWUv5TovjBmayOcWohB,spotify:track:2iUxWUv5TovjBmayOcWohB,https://api.spotify.com/v1/tracks/2iUxWUv5TovjBmayOcWohB,https://api.spotify.com/v1/audio-analysis/2iUxWUv5TovjBmayOcWohB,232240,4,Equalize,"['mpb', 'baile pop', 'brazilian rock', 'rock gaucho']",mpb
0.521,0.707,9,-7.301,1,0.0312,0.129,0.00316,0.175,0.351,95.329,audio_features,2hTbrjvtzS4SUdnt6pc5CH,spotify:track:2hTbrjvtzS4SUdnt6pc5CH,https://api.spotify.com/v1/tracks/2hTbrjvtzS4SUdnt6pc5CH,https://api.spotify.com/v1/audio-analysis/2hTbrjvtzS4SUdnt6pc5CH,353320,4,Serpente,"['mpb', 'baile pop', 'brazilian rock', 'rock gaucho']",mpb
0.588,0.922,11,-3.259,1,0.0525,0.0597,1.08e-05,0.141,0.549,111.968,audio_features,5fphkEmVP9cTdU0LbuqLQO,spotify:track:5fphkEmVP9cTdU0LbuqLQO,https://api.spotify.com/v1/tracks/5fphkEmVP9cTdU0LbuqLQO,https://api.spotify.com/v1/audio-analysis/5fphkEmVP9cTdU0LbuqLQO,271227,4,Me Adora,"['mpb', 'baile pop', 'brazilian rock', 'rock gaucho']",mpb
0.671,0.77,2,-4.12,1,0.0309,0.00265,0.0,0.249,0.437,136.076,audio_features,7o7MExeF7niW4VFiie5Zxh,spotify:track:7o7MExeF7niW4VFiie5Zxh,https://api.spotify.com/v1/tracks/7o7MExeF7niW4VFiie5Zxh,https://api.spotify.com/v1/audio-analysis/7o7MExeF7niW4VFiie5Zxh,191520,4,Admirável Chip Novo,"['mpb', 'baile pop', 'brazilian rock', 'rock gaucho']",mpb
0.661,0.695,7,-3.97,1,0.0256,0.00269,0.0,0.12,0.419,99.958,audio_features,2Y0R8ey56JBZj6Au3HenCq,spotify:track:2Y0R8ey56JBZj6Au3HenCq,https://api.spotify.com/v1/tracks/2Y0R8ey56JBZj6Au3HenCq,https://api.spotify.com/v1/audio-analysis/2Y0R8ey56JBZj6Au3HenCq,288680,4,Máscara,"['mpb', 'baile pop', 'brazilian rock', 'rock gaucho']",mpb
0.52,0.856,9,-4.552,1,0.0487,0.00178,0.0,0.206,0.361,126.51,audio_features,2pycX4j3dX7NunQsFpcdAq,spotify:track:2pycX4j3dX7NunQsFpcdAq,https://api.spotify.com/v1/tracks/2pycX4j3dX7NunQsFpcdAq,https://api.spotify.com/v1/audio-analysis/2pycX4j3dX7NunQsFpcdAq,253627,4,Setevidas,"['mpb', 'baile pop', 'brazilian rock', 'rock gaucho']",mpb
0.297,0.749,7,-5.726,1,0.0328,0.0123,0.0,0.133,0.325,91.823,audio_features,5Gbeo74EGXQmObATXwPjzd,spotify:track:5Gbeo74EGXQmObATXwPjzd,https://api.spotify.com/v1/tracks/5Gbeo74EGXQmObATXwPjzd,https://api.spotify.com/v1/audio-analysis/5Gbeo74EGXQmObATXwPjzd,258067,4,Déjà Vu,"['mpb', 'baile pop', 'brazilian rock', 'rock gaucho']",mpb
0.675,0.836,7,-4.702,1,0.0279,0.00211,2.31e-06,0.383,0.296,104.012,audio_features,7d1ASp9Z05JONXJarh5bKQ,spotify:track:7d1ASp9Z05JONXJarh5bKQ,https://api.spotify.com/v1/tracks/7d1ASp9Z05JONXJarh5bKQ,https://api.spotify.com/v1/audio-analysis/7d1ASp9Z05JONXJarh5bKQ,219720,4,Semana Que Vem,"['mpb', 'baile pop', 'brazilian rock', 'rock gaucho']",mpb
0.392,0.765,5,-5.906,1,0.0376,0.00451,0.0,0.128,0.647,121.499,audio_features,5jEAWfOIPhTol0LCRx2Mzj,spotify:track:5jEAWfOIPhTol0LCRx2Mzj,https://api.spotify.com/v1/tracks/5jEAWfOIPhTol0LCRx2Mzj,https://api.spotify.com/v1/audio-analysis/5jEAWfOIPhTol0LCRx2Mzj,268440,4,Dê um Rolê,"['mpb', 'baile pop', 'brazilian rock', 'rock gaucho']",mpb
0.454,0.851,0,-5.436,1,0.054,0.153,3.49e-06,0.877,0.126,125.05,audio_features,6Uk9E5Ps5FvtYDpmjZ4EeI,spotify:track:6Uk9E5Ps5FvtYDpmjZ4EeI,https://api.spotify.com/v1/tracks/6Uk9E5Ps5FvtYDpmjZ4EeI,https://api.spotify.com/v1/audio-analysis/6Uk9E5Ps5FvtYDpmjZ4EeI,280093,4,Pulsos - Ao Vivo,"['mpb', 'baile pop', 'brazilian rock', 'rock gaucho']",mpb
0.532,0.488,9,-9.692,1,0.0235,0.274,0.0011,0.426,0.156,87.97,audio_features,6YPpOUPDkrcGOBMXZju96h,spotify:track:6YPpOUPDkrcGOBMXZju96h,https://api.spotify.com/v1/tracks/6YPpOUPDkrcGOBMXZju96h,https://api.spotify.com/v1/audio-analysis/6YPpOUPDkrcGOBMXZju96h,204800,4,Só Agora,"['mpb', 'baile pop', 'brazilian rock', 'rock gaucho']",mpb
0.51,0.982,6,-3.362,0,0.0704,0.0311,2.8e-06,0.0973,0.487,141.875,audio_features,1287NimoHeJNaQ5a63Wjua,spotify:track:1287NimoHeJNaQ5a63Wjua,https://api.spotify.com/v1/tracks/1287NimoHeJNaQ5a63Wjua,https://api.spotify.com/v1/audio-analysis/1287NimoHeJNaQ5a63Wjua,216453,4,Fracasso,"['mpb', 'baile pop', 'brazilian rock', 'rock gaucho']",mpb
0.366,0.944,8,-5.274,1,0.131,0.00109,0.0,0.1,0.337,175.586,audio_features,0yfrIZmkRV80l28gDcz8nU,spotify:track:0yfrIZmkRV80l28gDcz8nU,https://api.spotify.com/v1/tracks/0yfrIZmkRV80l28gDcz8nU,https://api.spotify.com/v1/audio-analysis/0yfrIZmkRV80l28gDcz8nU,214547,4,Memórias,"['mpb', 'baile pop', 'brazilian rock', 'rock gaucho']",mpb
0.518,0.817,4,-5.793,0,0.045,0.000252,0.0821,0.0693,0.419,100.508,audio_features,0kpgU5BLFPhPtaCsZCERIk,spotify:track:0kpgU5BLFPhPtaCsZCERIk,https://api.spotify.com/v1/tracks/0kpgU5BLFPhPtaCsZCERIk,https://api.spotify.com/v1/audio-analysis/0kpgU5BLFPhPtaCsZCERIk,215773,5,Um Leão,"['mpb', 'baile pop', 'brazilian rock', 'rock gaucho']",mpb
0.345,0.391,4,-10.344,1,0.0285,0.036,0.0,0.109,0.128,102.012,audio_features,3sSP7ZdvXsJIkPFHF3a6M7,spotify:track:3sSP7ZdvXsJIkPFHF3a6M7,https://api.spotify.com/v1/tracks/3sSP7ZdvXsJIkPFHF3a6M7,https://api.spotify.com/v1/audio-analysis/3sSP7ZdvXsJIkPFHF3a6M7,245040,4,Temporal,"['mpb', 'baile pop', 'brazilian rock', 'rock gaucho']",mpb
0.483,0.868,0,-6.083,1,0.14,0.014,0.0,0.487,0.561,138.111,audio_features,4vQnWwYBGabKpAoYLfinQp,spotify:track:4vQnWwYBGabKpAoYLfinQp,https://api.spotify.com/v1/tracks/4vQnWwYBGabKpAoYLfinQp,https://api.spotify.com/v1/audio-analysis/4vQnWwYBGabKpAoYLfinQp,192107,4,Anacrônico,"['mpb', 'baile pop', 'brazilian rock', 'rock gaucho']",mpb
0.56,0.866,7,-5.74,1,0.0478,0.0215,0.0,0.0685,0.756,128.028,audio_features,1TAwDeEPPPLQNSFwUhHvaH,spotify:track:1TAwDeEPPPLQNSFwUhHvaH,https://api.spotify.com/v1/tracks/1TAwDeEPPPLQNSFwUhHvaH,https://api.spotify.com/v1/audio-analysis/1TAwDeEPPPLQNSFwUhHvaH,224161,4,Agora Só Falta Você,"['mpb', 'baile pop', 'brazilian rock', 'rock gaucho']",mpb
0.62,0.575,4,-8.078,0,0.0285,0.00786,0.000639,0.131,0.371,120.008,audio_features,42pAh2iqNtnOw74hnIw3mZ,spotify:track:42pAh2iqNtnOw74hnIw3mZ,https://api.spotify.com/v1/tracks/42pAh2iqNtnOw74hnIw3mZ,https://api.spotify.com/v1/audio-analysis/42pAh2iqNtnOw74hnIw3mZ,232248,4,Na Pele,['baile pop'],baile pop
0.452,0.895,9,-5.004,0,0.0826,0.00482,0.0214,0.862,0.49,115.762,audio_features,73cwmVdO9kBTbddRa07L2W,spotify:track:73cwmVdO9kBTbddRa07L2W,https://api.spotify.com/v1/tracks/73cwmVdO9kBTbddRa07L2W,https://api.spotify.com/v1/audio-analysis/73cwmVdO9kBTbddRa07L2W,240680,4,Pouco,"['mpb', 'baile pop', 'brazilian rock', 'rock gaucho']",mpb
0.411,0.917,0,-4.296,1,0.0606,0.000476,2.19e-06,0.0695,0.245,136.64,audio_features,6Oc5Zi5JXqeUglSfWpno7i,spotify:track:6Oc5Zi5JXqeUglSfWpno7i,https://api.spotify.com/v1/tracks/6Oc5Zi5JXqeUglSfWpno7i,https://api.spotify.com/v1/audio-analysis/6Oc5Zi5JXqeUglSfWpno7i,230453,4,Deixa Ela Entrar,"['mpb', 'baile pop', 'brazilian rock', 'rock gaucho']",mpb
0.403,0.897,11,-4.367,0,0.0689,0.00258,0.0,0.433,0.586,77.825,audio_features,2tgHz0RZ3l9waaM0xljGWP,spotify:track:2tgHz0RZ3l9waaM0xljGWP,https://api.spotify.com/v1/tracks/2tgHz0RZ3l9waaM0xljGWP,https://api.spotify.com/v1/audio-analysis/2tgHz0RZ3l9waaM0xljGWP,178867,4,Boca Aberta,"['mpb', 'baile pop', 'brazilian rock', 'rock gaucho']",mpb
0.523,0.785,11,-3.596,1,0.0392,0.000768,0.0,0.194,0.766,114.767,audio_features,6rQPcNsn57Ln6fIKb23Udj,spotify:track:6rQPcNsn57Ln6fIKb23Udj,https://api.spotify.com/v1/tracks/6rQPcNsn57Ln6fIKb23Udj,https://api.spotify.com/v1/audio-analysis/6rQPcNsn57Ln6fIKb23Udj,241413,4,A Massa,"['mpb', 'baile pop', 'brazilian rock', 'rock gaucho']",mpb
0.527,0.843,9,-5.133,0,0.0549,0.000823,0.000536,0.162,0.765,121.139,audio_features,2NG55jcWB0QUwGF9JvycJs,spotify:track:2NG55jcWB0QUwGF9JvycJs,https://api.spotify.com/v1/tracks/2NG55jcWB0QUwGF9JvycJs,https://api.spotify.com/v1/audio-analysis/2NG55jcWB0QUwGF9JvycJs,234680,4,Pequena Morte,"['mpb', 'baile pop', 'brazilian rock', 'rock gaucho']",mpb
0.334,0.957,0,-6.7,1,0.0589,0.00145,0.0127,0.992,0.537,174.324,audio_features,6MUzT3DCCwbTysuKHjIcQ1,spotify:track:6MUzT3DCCwbTysuKHjIcQ1,https://api.spotify.com/v1/tracks/6MUzT3DCCwbTysuKHjIcQ1,https://api.spotify.com/v1/audio-analysis/6MUzT3DCCwbTysuKHjIcQ1,164747,4,Senhor das Moscas - Ao Vivo,"['mpb', 'baile pop', 'brazilian rock', 'rock gaucho']",mpb
0.548,0.829,11,-3.87,0,0.0442,0.207,3.78e-06,0.187,0.513,120.046,audio_features,06iiULr7UigQfjuRf01PQ7,spotify:track:06iiULr7UigQfjuRf01PQ7,https://api.spotify.com/v1/tracks/06iiULr7UigQfjuRf01PQ7,https://api.spotify.com/v1/audio-analysis/06iiULr7UigQfjuRf01PQ7,269760,4,Água Contida,"['mpb', 'baile pop', 'brazilian rock', 'rock gaucho']",mpb
0.535,0.986,11,-3.884,0,0.124,0.00266,0.0173,0.346,0.2,105.937,audio_features,2itjDgLVxad5cAY4LB52KL,spotify:track:2itjDgLVxad5cAY4LB52KL,https://api.spotify.com/v1/tracks/2itjDgLVxad5cAY4LB52KL,https://api.spotify.com/v1/audio-analysis/2itjDgLVxad5cAY4LB52KL,215480,4,Todos Estão Mudos,"['mpb', 'baile pop', 'brazilian rock', 'rock gaucho']",mpb
0.644,0.838,9,-5.389,0,0.0649,0.0488,2.83e-06,0.207,0.645,118.01,audio_features,5lWy56wzG69YCts5BV9fth,spotify:track:5lWy56wzG69YCts5BV9fth,https://api.spotify.com/v1/tracks/5lWy56wzG69YCts5BV9fth,https://api.spotify.com/v1/audio-analysis/5lWy56wzG69YCts5BV9fth,241880,4,Desconstruindo Amélia,"['mpb', 'baile pop', 'brazilian rock', 'rock gaucho']",mpb
0.38,0.942,11,-4.434,0,0.104,0.054,0.0,0.808,0.26,92.457,audio_features,0RpvCacqTkoEuX1uuU20TE,spotify:track:0RpvCacqTkoEuX1uuU20TE,https://api.spotify.com/v1/tracks/0RpvCacqTkoEuX1uuU20TE,https://api.spotify.com/v1/audio-analysis/0RpvCacqTkoEuX1uuU20TE,182453,4,I Wanna Be - Ao Vivo,"['mpb', 'baile pop', 'brazilian rock', 'rock gaucho']",mpb
0.338,0.972,7,-3.681,1,0.0488,1.48e-05,1.07e-06,0.412,0.639,94.638,audio_features,6be6PemRDjjiOGORTd4YvF,spotify:track:6be6PemRDjjiOGORTd4YvF,https://api.spotify.com/v1/tracks/6be6PemRDjjiOGORTd4YvF,https://api.spotify.com/v1/audio-analysis/6be6PemRDjjiOGORTd4YvF,68067,4,Aahhh...!,"['mpb', 'baile pop', 'brazilian rock', 'rock gaucho']",mpb
0.251,0.962,6,-5.499,0,0.164,0.0112,0.0,0.289,0.147,151.994,audio_features,72UjiLsJtffhioWh0yrE9N,spotify:track:72UjiLsJtffhioWh0yrE9N,https://api.spotify.com/v1/tracks/72UjiLsJtffhioWh0yrE9N,https://api.spotify.com/v1/audio-analysis/72UjiLsJtffhioWh0yrE9N,228813,4,De Você,"['mpb', 'baile pop', 'brazilian rock', 'rock gaucho']",mpb
0.499,0.954,11,-5.875,1,0.0623,0.00111,0.0,0.619,0.708,111.14,audio_features,3y0Jke2UrPn4z58Y4Ljgnm,spotify:track:3y0Jke2UrPn4z58Y4Ljgnm,https://api.spotify.com/v1/tracks/3y0Jke2UrPn4z58Y4Ljgnm,https://api.spotify.com/v1/audio-analysis/3y0Jke2UrPn4z58Y4Ljgnm,171773,4,A Saideira,"['mpb', 'baile pop', 'brazilian rock', 'rock gaucho']",mpb
0.292,0.823,7,-5.402,1,0.0365,0.00405,6.24e-06,0.133,0.493,138.861,audio_features,2dfTlb3odXdF40tpH018Yy,spotify:track:2dfTlb3odXdF40tpH018Yy,https://api.spotify.com/v1/tracks/2dfTlb3odXdF40tpH018Yy,https://api.spotify.com/v1/audio-analysis/2dfTlb3odXdF40tpH018Yy,299267,4,Brinquedo Torto,"['mpb', 'baile pop', 'brazilian rock', 'rock gaucho']",mpb
0.607,0.782,7,-4.285,1,0.0295,0.000402,0.0,0.108,0.576,113.963,audio_features,5cWQN3gQtgd2brnNd9xjA5,spotify:track:5cWQN3gQtgd2brnNd9xjA5,https://api.spotify.com/v1/tracks/5cWQN3gQtgd2brnNd9xjA5,https://api.spotify.com/v1/audio-analysis/5cWQN3gQtgd2brnNd9xjA5,193653,4,Emboscada,"['mpb', 'baile pop', 'brazilian rock', 'rock gaucho']",mpb
0.697,0.813,11,-3.903,0,0.034,0.00428,2.17e-05,0.122,0.589,120.005,audio_features,1XXp1AY5XKaHIgn6huNzvP,spotify:track:1XXp1AY5XKaHIgn6huNzvP,https://api.spotify.com/v1/tracks/1XXp1AY5XKaHIgn6huNzvP,https://api.spotify.com/v1/audio-analysis/1XXp1AY5XKaHIgn6huNzvP,218387,4,O Lobo,"['mpb', 'baile pop', 'brazilian rock', 'rock gaucho']",mpb
0.726,0.822,8,-5.08,1,0.319,0.0369,0.0,0.169,0.537,80.918,audio_features,2C9LPYpH9YUgROQDHfRXrU,spotify:track:2C9LPYpH9YUgROQDHfRXrU,https://api.spotify.com/v1/tracks/2C9LPYpH9YUgROQDHfRXrU,https://api.spotify.com/v1/audio-analysis/2C9LPYpH9YUgROQDHfRXrU,194194,4,Hoje Cedo,"['mangue bit', 'brazilian hip hop', 'funk ostentacao', 'mpb', 'baile pop', 'rock gaucho', 'hip hop tuga', 'brazilian rock']",mangue bit
0.663,0.652,8,-9.285,0,0.0718,0.0128,0.0,0.0871,0.816,81.988,audio_features,1Kzep0AlyFiTle2IqwJufW,spotify:track:1Kzep0AlyFiTle2IqwJufW,https://api.spotify.com/v1/tracks/1Kzep0AlyFiTle2IqwJufW,https://api.spotify.com/v1/audio-analysis/1Kzep0AlyFiTle2IqwJufW,238248,4,Zóio De Lula / Citação: Hoje Eu Só Procuro A Minha Paz,"['brazilian rock', 'mangue bit', 'brazilian hip hop', 'pagode', 'mpb', 'baile pop', 'pernambuco alternative', 'rock gaucho', 'trap brasileiro', 'brazilian indie', 'samba', 'brazilian edm', 'pop nacional', 'brazilian reggae']",brazilian rock
0.418,0.768,10,-6.908,1,0.0306,0.0427,0.537,0.275,0.296,141.371,audio_features,4gEFeIEORz8thfqMY7nKcb,spotify:track:4gEFeIEORz8thfqMY7nKcb,https://api.spotify.com/v1/tracks/4gEFeIEORz8thfqMY7nKcb,https://api.spotify.com/v1/audio-analysis/4gEFeIEORz8thfqMY7nKcb,212600,4,Lugar Ao Sol,"['rock nacional brasileiro', 'brazilian rock', 'rock alternativo brasileiro']",rock nacional brasileiro
0.693,0.657,6,-3.454,0,0.0627,0.118,1.73e-05,0.061,0.908,152.102,audio_features,0w2U0uERbUTJMNIKdTSUkj,spotify:track:0w2U0uERbUTJMNIKdTSUkj,https://api.spotify.com/v1/tracks/0w2U0uERbUTJMNIKdTSUkj,https://api.spotify.com/v1/audio-analysis/0w2U0uERbUTJMNIKdTSUkj,252227,4,Zoio de Lula,"['rock nacional brasileiro', 'brazilian rock', 'rock alternativo brasileiro']",rock nacional brasileiro
0.859,0.662,5,-2.611,0,0.0472,0.118,1.67e-05,0.0246,0.915,115.384,audio_features,3JBxvaIwVEpYtjpbt3ZjqD,spotify:track:3JBxvaIwVEpYtjpbt3ZjqD,https://api.spotify.com/v1/tracks/3JBxvaIwVEpYtjpbt3ZjqD,https://api.spotify.com/v1/audio-analysis/3JBxvaIwVEpYtjpbt3ZjqD,176067,4,Tudo Que Ela Gosta De Escutar,"['rock nacional brasileiro', 'brazilian rock', 'rock alternativo brasileiro']",rock nacional brasileiro
0.57,0.93,8,-3.14,1,0.0477,0.00606,0.00381,0.102,0.925,163.751,audio_features,5HOkVB35cz5nK6ZeRj0xM6,spotify:track:5HOkVB35cz5nK6ZeRj0xM6,https://api.spotify.com/v1/tracks/5HOkVB35cz5nK6ZeRj0xM6,https://api.spotify.com/v1/audio-analysis/5HOkVB35cz5nK6ZeRj0xM6,167933,4,Proibida Pra Mim (Grazon),"['rock nacional brasileiro', 'brazilian rock', 'rock alternativo brasileiro']",rock nacional brasileiro
0.716,0.872,0,-3.133,0,0.0437,0.0768,4.69e-05,0.34,0.972,147.644,audio_features,3RRroToeh491CkWyqGLCEt,spotify:track:3RRroToeh491CkWyqGLCEt,https://api.spotify.com/v1/tracks/3RRroToeh491CkWyqGLCEt,https://api.spotify.com/v1/audio-analysis/3RRroToeh491CkWyqGLCEt,141133,4,O Côro Vai Comê,"['rock nacional brasileiro', 'brazilian rock', 'rock alternativo brasileiro']",rock nacional brasileiro
0.828,0.981,6,-5.834,0,0.207,0.0686,2.75e-05,0.0904,0.306,116.037,audio_features,1rLxQiADZteg7QK82HyIwS,spotify:track:1rLxQiADZteg7QK82HyIwS,https://api.spotify.com/v1/tracks/1rLxQiADZteg7QK82HyIwS,https://api.spotify.com/v1/audio-analysis/1rLxQiADZteg7QK82HyIwS,178893,4,Confisco,"['rock nacional brasileiro', 'brazilian rock', 'rock alternativo brasileiro']",rock nacional brasileiro
0.472,0.757,8,-4.612,1,0.0605,0.0177,0.00036,0.0646,0.501,156.269,audio_features,2msTewkW8VEeDAtTmmjmKx,spotify:track:2msTewkW8VEeDAtTmmjmKx,https://api.spotify.com/v1/tracks/2msTewkW8VEeDAtTmmjmKx,https://api.spotify.com/v1/audio-analysis/2msTewkW8VEeDAtTmmjmKx,309440,4,Não Deixe O Mar Te Engolir,"['rock nacional brasileiro', 'brazilian rock', 'rock alternativo brasileiro']",rock nacional brasileiro
